FIELD_ID,FIELD_NAME,ALTERNATE_NAME,LONG_DESCRIPTION,FIELD_LENGTH,FIELD_TYPE,MASK,USER_SYSTEM_ATTRIBUTES,FIELD_VALUES,DATA_TYPE,LEVEL,FIELD_VALUES_ID
16922,Act/Int: Casino Gambling,Act_Int_Casino_Gambling,"Indicates households likelihood to enjoy casino gambling. Based on the statistical analysis of consumers age 21+ that have reported to visit casinos 3+ times in the last 12 months. Values 1-99, 1=highest likelihood. Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,char,99,,,Modeled,LUID,
16377,Act/Int: Cat Owners,Act_Int_Cat_Owners,"Indicates households likelihood to include cat owners. Based on the statistical analysis of consumers that have reported to own cats. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16381,Act/Int: Cultural Arts,Act_Int_Cultural_Arts,"Indicates households likelihood to enjoy cultural art events. Based on the statistical analysis of consumers that have reported to attend live theater or dance performances and have contributed to or are very interested in cultural arts.   Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
14708,Act/Int: Digital Magazine/Newspapers Buyers,Act_Int_Digital_Magazine_Newspapers_Buyers,"Indicates households likelihood to include digital magazineewspaper buyers. Based on the statistical analysis of consumers that have reported to read 4 or more magazines every 6 months. Values 1-99, 1=highest likelihood.  Tier 1 (01-09) Top RankedTier 2 (10-19)Tier 3 (20-29)Tier 4 (30-39)Tier 5 (40-49)Tier 6 (50-59)Tier 7 (60-69)Tier 8 (70-79)Tier 9 (80-89)Tier10 (90-99) Bottom RankedValue 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16378,Act/Int: Dog Owners,Act_Int_Dog_Owners,"Indicates households likelihood to include dog owners. Based on the statistical analysis of consumers that have reported to own dogs. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14686,Act/Int: Do-it-yourselfers,Act_Int_Do-it-yourselfers,"Indicates households likelihood include do-it-yourselfers.  Based on the statistical analysis of consumers that have reported to work on DIY home improvement projects 1+ times per year. Values 1-99, 1=highest likelihood. Tier 1 (01-09) Top RankedTier 2 (10-19)Tier 3 (20-29)Tier 4 (30-39)Tier 5 (40-49)Tier 6 (50-59)Tier 7 (60-69)Tier 8 (70-79)Tier 9 (80-89)Tier10 (90-99) Bottom RankedValue 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14825,Act/Int: Eats at Family Restaurants,Act_Int_Eats_at_Family_Restaurants,"Indicates households likelihood to frequently visit family restaurants . Based on the statistical analysis of consumers that have reported to visit family restaurants 4 or more times per month. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14826,Act/Int: Eats at Fast Food Restaurants,Act_Int_Eats_at_Fast_Food_Restaurants,"Indicates households likelihood to frequently visit fast food restaurants. Based on the statistical analysis of consumers that have reported to visit fast food restaurants 14 or more times per month.  Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16385,Act/Int: E-Book Reader,Act_Int_E-Book_Reader,"Indicates households likelihood to include e-book readers. Based on the statistical analysis of consumers that have reported to read e-books on a regular basis.  Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16392,Act/Int: Fishing,Act_Int_Fishing,"Indicates households likelihood to include fishing enthusiast. Based on the statistical analysis of consumers that have reported to fresh or salt water fish on a frequent basis.  Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16400,Act/Int: Fitness Enthusiast,Act_Int_Fitness_Enthusiast,"Indicates households likelihood to include fitness enthusiasts. Based on the statistical analysis of consumers that have reported to participate in fitness programs 5 + times per week. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16376,Act/Int: Gourmet Cooking,Act_Int_Gourmet_Cooking,"Indicates households likelihood to enjoy gourmet cooking. Based on the statistical analysis of consumers that have reported to really enjoy gourmet cooking and gourmet foods. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16399,Act/Int: Healthy Living,Act_Int_Healthy_Living,"Indicates households likelihood to be interested in healthy living. Based on the statistical analysis of consumers that have reported to be very interested in staying healthy by exercising and taking supplements. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14687,Act/Int: Home Improvement Spenders,Act_Int_Home_Improvement_Spenders,"Indicates households likely to be home improvement spenders. Based on a statistical analysis of consumers reporting to have spent more than $2,000 per year on home improvements. Values 1-99.  1=highest likelihood. Tier 1 (01-09) Top Ranked Tier; 2 (10-19); continuing through Tier 9 (80-89), Tier 10 (90-99) Bottom Ranked Tier.  00=Unknown",2,AN,99,,,Modeled,PixelV5,
14688,Act/Int:  Hunting Enthusiasts,Act_Int_Hunting_Enthusiasts,"Indicates households likelihood to include hunting enthusiasts. Based on the statistical analysis of consumers that have reported to have an interest in hunting or own a shotgun/rifle for hunting. Values 1-99, 1=highest likelihood. Tier 1 (01-09) Top RankedTier 2 (10-19)Tier 3 (20-29)Tier 4 (30-39)Tier 5 (40-49)Tier 6 (50-59)Tier 7 (60-69)Tier 8 (70-79)Tier 9 (80-89)Tier10 (90-99) Bottom RankedValue 00, Unknown",2,AN,99,,,Modeled,PixelV5,
17214,Act/Int: Listens to 80s Music,Act_Int_Listens_to_80s_Music,"Indicates households likelihood to listen to 80's music. Based on the statistical analysis of consumers reported to prefer 80's (pop/rock/old school such as Madonna, Brian Adams and Run DMC) music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17216,Act/Int: Listens to Alternative Music,Act_Int_Listens_to_Alternative_Music,"Indicates households likelihood to listen to alternative music. Based on the statistical analysis of consumers reported to prefer alternative (Green Day, Weezer) music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17208,Act/Int: Listens to Christian Music,Act_Int_Listens_to_Christian_Music,"Indicates households likelihood to listen to Christian music. Based on the statistical analysis of consumers reported to prefer Christian music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17209,Act/Int: Listens to Classical Music,Act_Int_Listens_to_Classical_Music,"Indicates households likelihood to listen to classical music. Based on the statistical analysis of consumers reported to prefer classical music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17210,Act/Int: Listens to Country Music,Act_Int_Listens_to_Country_Music,"Indicates households likelihood to listen to country music. Based on the statistical analysis of consumers reported to prefer country music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17215,Act/Int: Listens to Hip Hop Music,Act_Int_Listens_to_Hip_Hop_Music,"Indicates households likelihood to listen to hip hop music. Based on the statistical analysis of consumers reported to prefer hip hop/rap (Drake, Eminem, Tupac, Kanye West) music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17218,Act/Int: Listens to Jazz Music,Act_Int_Listens_to_Jazz_Music,"Indicates households likelihood to listen to jazz music. Based on the statistical analysis of consumers reported to prefer alternative jazz music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17211,Act/Int: Listens to Music,Act_Int_Listens_to_Music,"Indicates households likelihood to listen to and purchase music in the last 12 months. Based on the statistical analysis of consumers reported to listen to and purchase music in the last 12 months. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17212,Act/Int: Listens to Oldies Music,Act_Int_Listens_to_Oldies_Music,"Indicates households likelihood to listen to oldies music. Based on the statistical analysis of consumers reported to prefer oldies  (1940's-1950's pop) music more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17219,Act/Int: Listens to Pop Music,Act_Int_Listens_to_Pop_Music,"Indicates households likelihood to listen to pop music. Based on the statistical analysis of consumers reported to prefer pop (Katy Perry, Kesha,Sheryl Crow) more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
17213,Act/Int: Listens to Rock Music,Act_Int_Listens_to_Rock_Music,"Indicates households likelihood to listen to classic rock music. Based on the statistical analysis of consumers reported to prefer classic rock (60's-70's classick rock such as Beatles, Eagles) more than other types of music. Values 1-99, 1=highest likelihood.",2,AN,99,,,Modeled,PixelV5,
16388,Act/Int: Music Download,Act_Int_Music_Download,"Indicates households likelihood to frequently download music. Based on the statistical analysis of consumers that have reported to download music weekly. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16389,Act/Int: Music Streaming,Act_Int_Music_Streaming,"Indicates households likelihood to stream music. Based on the statistical analysis of consumers that have reported to stream music via electronic devices including pc, tablet, smart phone or other web-connected devices. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14817,Act/Int: NASCAR Enthusiast,Act_Int_NASCAR_Enthusiast,"Indicates households likelihood to include NASCAR enthusiasts. Based on the statistical analysis of consumers that have reported to be very interested in NASCAR and watch frequently on TV, listen on radio or visit NASCAR.com. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14816,Act/Int: MLB Enthusiast,Act_Int_MLB_Enthusiast,"Indicates households likelihood to include MLB enthusiasts. Based on the statistical analysis of consumers that have reported to be very interested in MLB and watch frequently on TV. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14818,Act/Int: NBA Enthusiast,Act_Int_NBA_Enthusiast,"Indicates households likelihood to include NBA enthusiasts. Based on the statistical analysis of consumers that have reported to be very interested in NBA and watch frequently on TV. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14819,Act/Int: NFL Enthusiast,Act_Int_NFL_Enthusiast,"Indicates households likelihood to include NFL enthusiasts. Based on the statistical analysis of consumers that have reported to be very interested in NFL and watch frequently on TV. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14820,Act/Int: NHL Enthusiast,Act_Int_NHL_Enthusiast,"Indicates households likelihood to include NHL enthusiasts. Based on the statistical analysis of consumers that have reported to be very interested in NHL and watch frequently on TV.  Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16391,Act/Int: Outdoor Enthusiast,Act_Int_Outdoor_Enthusiast,"Indicates households likelihood to include an outdoor enthusiast. Based on the statistical analysis of consumers that have reported to bike, camp, canoe, snow ski, hunt or enjoy other outdoor activities on a frequent basis.  Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14821,Act/Int: PGA Tour Enthusiast,Act_Int_PGA_Tour_Enthusiast,"Indicates households likelihood to include PGA enthusiasts. Based on the statistical analysis of consumers that have reported to be very interested in PGA and watch frequently on TV. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16383,Act/Int: Photography,Act_Int_Photography,"Indicates households likelihood to be interested in photography. Based on the statistical analysis of consumers that have reported to be interested in photography as a hobby and take photographs on a regular basis.  Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14828,Act/Int: Play Golf,Act_Int_Play_Golf,"Indicates households likelihood to play golf. Based on the statistical analysis of consumers that have reported to playing golf. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16396,Act/Int: Plays Soccer,Act_Int_Plays_Soccer,"Indicates households likelihood to play soccer. Based on the statistical analysis of consumers that have reported to play soccer on a regular basis. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16397,Act/Int: Plays Tennis,Act_Int_Plays_Tennis,"Indicates households likelihood to play tennis. Based on the statistical analysis of consumers that have reported to play tennis on a regular basis. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14824,Act/Int: Political Viewing on TV - Conservative,Act_Int_Political_Viewing_on_TV-Conservative,"Indicates households likelihood to include conservative TV viewers. Based on the statistical analysis of consumers that have reported to view conservative TV shows weekly.  Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14822,Act/Int: Political Viewing on TV - Liberal,Act_Int_Political_Viewing_on_TV-Liberal,"Indicates households likelihood to include liberal TV viewers. Based on the statistical analysis of consumers that have reported to view liberal TV shows weekly. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
14823,Act/Int: Political Viewing on TV - Liberal Comedy,Act_Int_Political_Viewing_on_TV-Liberal_Comedy,"Indicates households likelihood to include liberal comedy TV viewers. Based on the statistical analysis of consumers that have reported to view liberal comedy shows TV weekly. Values 1-99, 1=highest likelihood.  Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
16393,Act/Int: Snow Sports,Act_Int_Snow_Sports,"Indicates households likelihood to include a snow sports enthusiast. Based on the statistical analysis of consumers that have reported to participate in snow skiing, boarding or mobile-ing on a regular basis. Values 1-99, 1=highest likelihood.   Values 01-09, Top Ranked Values 10-19 Values 20-29 Values 30-39 Values 40-49 Values 50-59Values 60-69 Values 70-79 Values 80-89 Values 90-99, Bottom RankedValues 00, Unknown",2,AN,99,,,Modeled,PixelV5,
